Time,Label,Elapsed,URL
"2024-12-09 11:15:55",CP01_AC01_Inventario,696,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:08",CP01_AC02_Buscar,107,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:16:10",CP01_AC01_Inventario,424,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:21",CP02_AC01_NuevaMascota,112,https://petstore.swagger.io/v2/pet
"2024-12-09 11:16:22",CP01_AC02_Buscar,123,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:16:26",CP01_AC01_Inventario,373,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:32",CP01_AC01_Inventario,425,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:36",CP02_AC01_NuevaMascota,119,https://petstore.swagger.io/v2/pet
"2024-12-09 11:16:38",CP01_AC02_Buscar,104,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:16:40",CP01_AC01_Inventario,405,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:43",CP01_AC02_Buscar,120,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:16:47",CP01_AC01_Inventario,391,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:51",CP02_AC01_NuevaMascota,91,https://petstore.swagger.io/v2/pet
"2024-12-09 11:16:52",CP01_AC02_Buscar,107,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:16:56",CP01_AC01_Inventario,469,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:16:57",CP02_AC01_NuevaMascota,106,https://petstore.swagger.io/v2/pet
"2024-12-09 11:16:59",CP01_AC02_Buscar,92,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:02",CP01_AC01_Inventario,458,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:05",CP02_AC01_NuevaMascota,116,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:07",CP01_AC01_Inventario,423,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:07",CP01_AC02_Buscar,119,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:12",CP02_AC01_NuevaMascota,104,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:13",CP01_AC02_Buscar,106,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:16",CP01_AC01_Inventario,355,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:20",CP01_AC02_Buscar,123,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:21",CP02_AC01_NuevaMascota,123,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:22",CP01_AC01_Inventario,362,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:27",CP02_AC01_NuevaMascota,104,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:29",CP01_AC02_Buscar,102,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:31",CP01_AC01_Inventario,364,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:33",CP02_AC01_NuevaMascota,119,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:35",CP01_AC02_Buscar,104,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:38",CP01_AC01_Inventario,413,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:41",CP02_AC01_NuevaMascota,110,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:43",CP01_AC02_Buscar,103,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:44",CP01_AC01_Inventario,359,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:48",CP02_AC01_NuevaMascota,104,https://petstore.swagger.io/v2/pet
"2024-12-09 11:17:50",CP01_AC02_Buscar,126,https://petstore.swagger.io/v2/pet/1233
"2024-12-09 11:17:52",CP01_AC01_Inventario,430,https://petstore.swagger.io/v2/store/inventory
"2024-12-09 11:17:56",CP01_AC02_Buscar,104,https://petstore.swagger.io/v2/pet/1233
