Time,Label,Error Code,Error Message,URL
"2025-03-07 14:04:07",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:06:27",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:07:24",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:07:41",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:07:45",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:07:59",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:08:00",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:08:23",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:08:34",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:08:38",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:08:47",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:08:49",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:08:58",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:08:58",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:09:04",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:09:09",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:09:13",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:09:20",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:09:27",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:09:34",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:09:35",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:09:55",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:10:13",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:10:28",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:10:33",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:10:38",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:10:53",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:10:57",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:11:09",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:11:17",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:11:23",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:11:40",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:11:59",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:12:01",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:12:03",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:12:16",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:12:21",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:12:28",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:12:44",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:12:48",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:12:54",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:12:55",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:12:55",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:13:05",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:13:09",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:13:15",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:13:17",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:13:28",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:13:33",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:13:36",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:13:43",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:13:45",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:13:48",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:14:20",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:14:26",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:14:30",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:14:35",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:14:53",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:15:04",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:15:14",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:15:16",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:15:32",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:15:34",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:15:36",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:15:44",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:15:44",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:15:49",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:16:07",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:16:34",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:16:37",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:16:55",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:16:55",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:19",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:25",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:32",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:35",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:17:36",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:36",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:17:40",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:42",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:17:52",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:18:23",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:18:26",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:18:47",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-03-07 14:18:55",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-03-07 14:18:59",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
